date,close,trde_prica,indiv,frgn,orgn,fin_invt,insur,invtrt,etc_fin,bank,pension,pe_fund,natn,etc_corp,natfor
2025-06-30,52300,751.9,-232.4,242.2,-4.9,0.3,-2.5,2.3,0.0,0.0,-26.0,21.1,0.0,-5.0,0.1
2025-07-01,50700,505.6,-4.3,26.9,-26.8,12.7,-2.2,-15.0,0.2,0.0,-15.6,-6.8,0.0,4.4,-0.3
2025-07-02,49150,766.7,15.5,123.4,-137.5,-7.1,-27.6,-56.5,-0.6,0.0,-28.2,-17.5,0.0,-1.3,-0.1
2025-07-03,52500,1390.6,-299.5,293.2,1.6,1.6,-9.0,-1.4,0.0,0.0,-13.0,23.4,0.0,5.2,-0.5
2025-07-04,53400,824.4,-166.1,176.7,-7.7,6.9,-2.8,-3.0,-0.2,0.0,-10.3,1.6,0.0,-3.9,1.0
2025-07-07,52100,305.1,11.9,7.9,-19.4,3.5,0.0,-18.5,0.0,0.0,-6.6,2.2,0.0,2.5,-2.9
2025-07-08,58800,2277.1,-680.3,693.9,7.2,12.0,-5.7,7.1,-1.8,0.0,-37.6,33.2,0.0,-20.3,-0.5
2025-07-09,58800,1102.8,-93.9,125.3,-29.4,-6.2,-4.0,-13.2,0.0,0.0,-7.4,1.4,0.0,-2.2,0.2
2025-07-10,57600,1198.5,258.9,-201.9,-67.1,-11.4,-5.9,-9.0,-0.2,0.0,-2.8,-37.8,0.0,8.7,1.4
2025-07-11,55600,862.4,191.2,-13.7,-180.7,-11.8,-20.2,-68.1,-2.7,-0.1,-62.7,-15.1,0.0,2.3,1.0
2025-07-14,56200,395.4,-12.3,48.1,-25.2,4.4,-3.1,-6.0,0.1,0.0,-5.3,-15.3,0.0,-10.1,-0.5
2025-07-15,59100,773.1,-298.3,270.4,29.6,5.7,6.2,19.5,0.0,0.0,-4.8,3.0,0.0,0.7,-2.4
2025-07-16,60200,1131.3,-174.6,186.8,-11.4,-2.0,-1.4,0.7,0.0,0.0,17.6,-26.3,0.0,-0.3,-0.6
2025-07-17,60400,774.8,-89.0,120.2,-35.8,-3.9,-6.0,-7.3,-1.6,0.0,-31.1,14.1,0.0,4.6,-0.0
2025-07-18,60300,528.6,-51.9,89.0,-32.4,-2.9,-0.5,2.5,0.0,0.0,-26.4,-5.1,0.0,-2.5,-2.2
