date,close,trde_prica,indiv,frgn,orgn,fin_invt,insur,invtrt,etc_fin,bank,pension,pe_fund,natn,etc_corp,natfor
2024-08-19,200500,570.3,132.5,-85.7,-50.0,-3.9,-10.4,-7.5,-0.0,0.0,-27.8,-0.4,0.0,2.9,0.5
2024-08-20,202500,353.5,-6.9,9.1,1.8,0.5,-1.2,-1.4,0.0,0.0,4.0,-0.1,0.0,-4.0,-0.0
2024-08-21,209500,719.7,-239.7,149.2,102.4,39.0,7.6,14.0,-0.2,-0.0,41.2,0.8,0.0,-11.3,-0.6
2024-08-22,219000,838.0,-77.4,-16.4,101.0,13.9,4.6,37.8,0.0,0.0,43.8,0.8,0.0,-9.2,1.9
2024-08-23,213500,484.0,62.6,-58.2,-9.4,5.8,-2.4,-6.5,0.0,0.0,-6.3,0.1,0.0,3.0,2.1
2024-08-26,218000,476.9,-34.3,2.7,31.3,5.4,2.2,3.1,0.0,0.0,19.8,0.7,0.0,0.0,0.3
2024-08-27,220000,490.7,-65.1,1.6,62.2,34.8,0.5,-12.1,0.0,0.0,38.3,0.6,0.0,1.4,-0.1
2024-08-28,211000,457.0,137.6,-64.3,-77.7,-22.8,-2.2,-12.2,0.0,0.1,-41.4,0.9,0.0,2.6,1.9
2024-08-29,216000,588.1,-108.1,126.5,-18.6,-28.7,0.7,7.1,0.1,0.0,4.3,-2.1,0.0,0.4,-0.1
2024-08-30,214500,544.9,58.4,-55.7,-2.0,-11.1,-1.5,4.0,0.0,0.0,6.3,0.4,0.0,-0.6,0.0
2024-09-02,246500,3336.0,-716.0,443.1,266.9,-121.1,54.3,137.4,0.2,0.0,172.9,23.2,0.0,0.3,5.8
2024-09-03,241000,1454.5,347.8,-177.7,-177.2,-115.2,2.2,-7.5,0.0,-0.0,-61.6,4.8,0.0,6.6,0.5
2024-09-04,240500,1618.7,144.4,-118.8,-28.6,-79.6,13.8,9.2,0.0,-0.3,19.9,8.4,0.0,0.5,2.4
2024-09-05,234500,1496.5,57.0,-70.9,15.8,-37.6,3.9,1.4,0.0,0.0,48.0,0.1,0.0,-0.4,-1.5
2024-09-06,216000,1219.4,122.9,-38.3,-75.7,-18.8,-1.2,-18.7,0.0,0.0,-36.7,-0.3,0.0,-9.7,0.8
2024-09-09,206000,1021.4,221.1,-86.9,-136.3,-54.9,-4.1,-19.6,0.0,0.1,-51.6,-6.2,0.0,1.7,0.5
2024-09-10,201500,792.9,98.5,13.6,-112.1,-35.3,-11.5,-14.0,0.0,0.0,-39.3,-12.0,0.0,-0.4,0.5
2024-09-11,219500,1405.5,-437.6,287.5,150.8,-2.8,4.8,40.0,0.0,0.7,97.8,10.3,0.0,-1.3,0.7
2024-09-12,234000,1481.3,-153.7,-190.3,333.6,157.4,18.2,42.7,0.0,0.0,112.8,2.6,0.0,11.0,-0.6
2024-09-13,232000,820.5,113.7,-116.2,12.8,-15.3,0.3,4.5,0.0,0.0,21.5,1.8,0.0,-8.6,-1.8
2024-09-19,233500,587.6,-5.8,-46.9,45.7,17.5,0.4,10.7,0.0,-0.1,22.6,-5.3,0.0,7.1,-0.1
2024-09-20,234000,721.0,9.2,-0.1,4.9,-3.7,0.0,13.2,0.0,0.0,-6.3,1.8,0.0,-14.6,0.6
2024-09-23,240000,698.8,-156.8,65.5,92.4,24.4,0.8,13.3,0.4,0.0,51.0,2.5,0.0,-0.9,-0.2
2024-09-24,251000,1578.0,-334.5,116.6,226.1,38.4,26.4,46.1,0.4,0.3,100.9,13.7,0.0,-6.5,-1.7
2024-09-25,247000,1011.2,-158.5,3.4,158.9,120.2,5.4,19.2,0.0,0.0,8.3,5.8,0.0,-3.8,0.1
2024-09-26,253000,935.0,44.3,-84.3,43.4,23.6,1.3,15.7,0.0,0.0,0.8,2.0,0.0,-2.6,-0.8
2024-09-27,251000,820.9,41.8,-45.9,-0.7,-13.3,-1.1,4.7,0.0,-0.1,12.3,-3.2,0.0,5.1,-0.3
2024-09-30,250000,1468.5,-67.0,-10.6,96.7,71.6,-2.8,9.0,0.0,0.0,17.8,1.1,0.0,-10.4,-8.7
2024-10-02,249000,831.1,58.5,-6.9,-52.2,-23.6,-0.3,10.5,0.0,0.0,-39.9,1.2,0.0,0.6,-0.0
2024-10-04,242500,915.3,81.5,-3.8,-79.8,-31.3,-4.0,-17.4,0.0,0.0,-24.7,-2.4,0.0,1.6,0.5
2024-10-07,253500,943.2,-200.1,96.5,105.7,32.7,1.4,27.5,0.0,0.0,37.2,6.8,0.0,-1.9,-0.2
2024-10-08,258500,899.0,-147.2,25.6,116.8,22.7,4.1,11.9,0.6,0.0,83.7,-6.2,0.0,4.8,0.1
2024-10-10,253000,900.8,136.4,-86.6,-53.3,-52.7,1.9,-9.2,0.0,0.0,7.4,-0.8,0.0,3.6,-0.1
2024-10-11,246500,673.4,66.5,-47.8,-18.4,17.4,-0.1,9.9,0.0,0.0,-47.3,1.7,0.0,-0.5,0.1
2024-10-14,241000,579.1,50.6,-32.4,-22.6,-17.8,4.0,-9.8,0.0,0.0,3.7,-2.8,0.0,4.4,-0.0
2024-10-15,234500,811.7,106.0,-59.1,-45.4,-9.3,-3.0,-19.2,0.0,-0.0,-7.0,-6.8,0.0,-1.0,-0.6
2024-10-16,233500,598.3,-3.1,-45.2,43.9,-1.2,3.3,-5.5,0.0,0.0,47.9,-0.5,0.0,3.4,1.1
2024-10-17,234000,400.0,-40.9,8.3,32.1,2.0,3.9,0.8,0.0,-0.1,26.0,-0.5,0.0,1.1,-0.6
2024-10-18,230500,388.8,43.8,-1.2,-42.2,-6.4,0.6,-21.4,0.0,0.0,-13.6,-1.5,0.0,-0.2,-0.2
2024-10-21,233500,417.7,-80.0,89.5,-8.5,0.6,1.7,2.3,0.0,0.0,-15.5,2.4,0.0,-0.9,-0.2
2024-10-22,219500,773.7,258.3,-134.9,-124.5,-51.4,-12.7,-13.0,0.0,0.0,-42.8,-4.7,0.0,0.5,0.8
2024-10-23,235500,879.6,-298.2,178.9,121.7,52.9,-0.0,18.4,0.0,0.9,49.9,-0.4,0.0,-1.8,-0.7
2024-10-24,231500,799.0,141.4,-49.2,-93.4,-17.1,2.1,0.7,0.0,0.1,-79.6,0.4,0.0,1.4,-0.1
2024-10-25,227000,558.4,71.6,-9.2,-63.9,-34.4,0.9,2.8,0.0,0.0,-30.9,-2.2,0.0,-0.5,1.9
2024-10-28,243000,1045.1,-414.4,244.6,179.9,93.7,6.4,10.2,0.2,0.3,68.8,0.5,0.0,-7.6,-2.5
2024-10-29,238500,552.2,117.9,-99.6,-19.7,18.8,-0.1,-4.8,0.0,0.0,-33.5,0.0,0.0,1.0,0.4
2024-10-30,228500,683.0,256.8,-80.5,-179.1,-49.8,-7.9,-24.5,0.0,0.0,-94.8,-2.1,0.0,2.0,0.8
2024-10-31,224500,536.3,55.5,-74.1,16.1,2.5,-3.4,-1.4,0.0,0.0,25.1,-6.8,0.0,2.2,0.4
