date,close,trde_prica,indiv,frgn,orgn,fin_invt,insur,invtrt,etc_fin,bank,pension,pe_fund,natn,etc_corp,natfor
2026-04-08,374500,1359.6,-590.2,-36.8,626.9,305.9,4.8,190.7,-0.6,0.0,25.6,100.4,0.0,-6.3,6.4
2026-04-09,370000,1172.2,198.8,-98.5,-106.2,-67.6,0.9,21.3,0.6,0.0,-71.6,10.2,0.0,6.0,-0.1
2026-04-10,361500,719.3,420.3,-121.3,-302.0,-166.5,4.4,9.9,2.5,0.0,-104.0,-48.3,0.0,2.7,0.3
2026-04-13,353500,733.5,273.4,-135.5,-132.9,-96.0,0.5,-9.0,0.6,0.1,-9.3,-19.8,0.0,-4.6,-0.3
2026-04-14,353000,610.3,57.9,-48.9,-17.3,-44.6,-0.5,10.6,0.3,0.4,-6.7,23.1,0.0,8.1,0.2
2026-04-15,373000,1261.7,-636.9,343.4,310.5,201.7,-0.1,27.7,-3.9,0.1,12.8,72.3,0.0,-14.7,-2.4
2026-04-16,369500,767.6,114.3,-51.0,-68.3,-56.5,0.9,-53.0,1.6,0.0,13.5,25.2,0.0,4.9,0.1
2026-04-17,366000,522.4,172.0,-35.0,-138.4,-67.9,0.1,-77.7,1.7,-0.0,6.5,-1.0,0.0,1.5,-0.1
2026-04-20,371500,1065.8,-204.7,232.0,-24.3,-76.9,6.0,28.0,-1.1,0.0,-1.0,20.7,0.0,-3.0,0.0
2026-04-21,369000,858.0,108.6,-115.6,11.7,-57.8,-0.4,13.7,0.2,0.0,-15.9,71.8,0.0,-6.4,1.7
2026-04-22,359500,963.3,551.2,-137.4,-272.0,-194.3,-7.6,2.4,0.6,0.3,-64.6,-8.7,0.0,-142.9,1.2
2026-04-23,357500,1044.7,225.8,-113.3,-110.4,-1.2,-3.4,-120.8,0.5,0.0,24.2,-9.7,0.0,-3.1,1.0
2026-04-24,369000,1230.8,-569.1,510.7,66.9,28.3,6.3,3.8,-4.5,0.0,13.5,19.5,0.0,-5.7,-2.9
2026-04-27,379000,1432.5,-322.1,153.9,162.8,25.4,11.6,80.5,0.0,0.0,26.3,19.0,0.0,4.5,0.9
2026-04-28,376500,1145.4,116.0,57.3,-202.6,-251.9,-0.1,7.6,0.2,0.0,-27.8,69.4,0.0,28.4,0.9
2026-04-29,380000,1156.4,-42.1,43.2,1.1,-57.2,5.9,26.1,-0.0,0.0,-35.7,62.0,0.0,-0.9,-1.3
2026-04-30,368500,977.0,188.6,-55.0,-158.0,-124.3,1.3,-19.4,0.2,0.0,22.7,-38.6,0.0,23.4,1.0
2026-05-04,373000,1315.0,-194.3,249.4,-42.1,-56.8,0.5,4.7,-0.9,0.0,-46.3,56.6,0.0,-10.8,-2.1
2026-05-06,363500,1024.8,167.2,-23.1,-158.5,-138.1,-1.9,-14.1,2.2,0.5,-22.8,15.7,0.0,13.9,0.4
2026-05-07,356500,1000.2,141.4,-54.6,-85.7,-69.9,0.3,23.2,-0.9,-0.4,-7.0,-30.9,0.0,-2.3,1.1
2026-05-08,340500,1763.5,635.0,-311.7,-334.4,-245.5,-5.2,-21.4,1.9,-0.5,-46.5,-17.2,0.0,9.8,1.4
2026-05-11,325000,1328.2,399.0,-61.8,-339.2,-236.1,-1.4,-60.2,0.0,-1.4,-1.8,-38.3,0.0,2.1,-0.1
2026-05-12,342000,2139.1,-616.7,432.2,190.0,80.3,-0.3,16.8,3.9,0.0,17.7,71.6,0.0,-8.9,3.4
2026-05-13,354000,5016.8,272.1,-430.0,133.1,-100.5,1.6,132.6,-7.8,0.0,10.8,96.5,0.0,22.9,1.9
2026-05-14,385000,4262.9,-1012.1,793.4,216.1,-115.8,11.9,68.2,-0.1,7.0,179.3,65.5,0.0,-16.1,18.8
2026-05-15,369000,2696.4,275.4,-270.7,25.2,8.9,3.9,4.9,0.1,0.0,9.4,-2.0,0.0,-1.1,-28.8
2026-05-18,357500,1742.0,290.3,-230.4,-44.5,-43.9,3.3,6.0,-0.7,0.6,-6.4,-3.4,0.0,-11.4,-3.9
2026-05-19,366500,2784.7,-123.9,-158.3,250.8,23.0,7.2,56.8,0.0,0.0,44.2,119.5,0.0,14.7,16.6
2026-05-20,359500,1555.8,-0.1,-162.1,170.2,13.9,2.6,81.3,0.0,0.0,26.2,46.2,0.0,0.1,-8.1
2026-05-21,351500,1609.3,171.8,-114.5,-79.6,-60.3,-7.5,-26.0,0.9,0.0,-0.1,13.4,0.0,12.6,9.7
